,AST,BLK,DREB,FG3A,FG3M,FGA,FGM,FTA,FTM,OREB,PF,STL,TO,is_home,TEAM_ID
41,22.24390243902439,5.317073170731708,34.73170731707317,37.951219512195124,13.658536585365853,85.7560975609756,37.31707317073171,23.951219512195124,17.70731707317073,10.878048780487806,19.75609756097561,6.829268292682927,12.682926829268293,True,1610612752
42,23.75609756097561,4.414634146341464,35.51219512195122,37.26829268292683,12.707317073170731,88.41463414634147,38.170731707317074,19.390243902439025,15.195121951219512,9.365853658536585,19.73170731707317,6.609756097560975,13.975609756097562,False,1610612753
43,23.73170731707317,4.536585365853658,34.853658536585364,36.4390243902439,11.658536585365853,88.17073170731707,38.390243902439025,19.975609756097562,15.78048780487805,8.829268292682928,19.585365853658537,6.926829268292683,13.634146341463415,True,1610612753
44,22.658536585365855,4.121951219512195,31.975609756097562,35.80487804878049,12.121951219512194,86.09756097560975,37.853658536585364,21.317073170731707,15.829268292682928,10.121951219512194,21.29268292682927,7.902439024390244,14.097560975609756,False,1610612757
45,23.195121951219512,4.804878048780488,32.926829268292686,37.78048780487805,13.317073170731707,88.14634146341463,39.24390243902439,21.878048780487806,17.0,10.707317073170731,20.853658536585368,8.121951219512194,13.268292682926829,True,1610612757
46,28.146341463414632,4.951219512195122,34.390243902439025,31.682926829268293,10.975609756097562,94.4390243902439,43.51219512195122,19.024390243902438,14.707317073170731,11.121951219512194,17.585365853658537,8.170731707317072,12.414634146341463,False,1610612759
47,27.682926829268293,4.878048780487805,34.26829268292683,32.36585365853659,11.585365853658537,90.95121951219512,42.97560975609756,21.78048780487805,16.073170731707318,10.853658536585366,18.585365853658537,7.097560975609756,12.195121951219512,True,1610612759
48,23.48780487804878,4.658536585365853,31.390243902439025,34.90243902439025,11.707317073170731,88.51219512195122,37.926829268292686,22.121951219512194,17.024390243902438,10.975609756097562,21.51219512195122,7.560975609756097,13.487804878048781,False,1610612765
49,23.4390243902439,4.926829268292683,32.63414634146341,34.31707317073171,10.853658536585366,88.73170731707317,38.390243902439025,21.926829268292682,17.4390243902439,10.975609756097562,22.365853658536587,7.804878048780488,13.292682926829269,True,1610612765
50,24.317073170731707,4.780487804878049,33.73170731707317,29.853658536585368,10.195121951219512,85.29268292682927,39.63414634146341,20.390243902439025,15.878048780487806,8.951219512195122,18.609756097560975,6.390243902439025,12.951219512195122,False,1610612764
51,25.73170731707317,5.121951219512195,34.51219512195122,31.414634146341463,10.78048780487805,86.8048780487805,41.51219512195122,22.975609756097562,18.097560975609756,9.024390243902438,19.073170731707318,6.341463414634147,12.341463414634147,True,1610612764
52,23.609756097560975,4.536585365853658,34.31707317073171,35.53658536585366,12.439024390243903,88.41463414634147,41.146341463414636,22.926829268292682,17.097560975609756,9.365853658536585,20.024390243902438,6.975609756097561,13.951219512195122,False,1610612747
53,24.390243902439025,5.829268292682927,34.609756097560975,33.390243902439025,11.512195121951219,89.1219512195122,42.146341463414636,23.024390243902438,16.5609756097561,9.707317073170731,20.317073170731707,8.292682926829269,13.829268292682928,True,1610612747
54,23.536585365853657,5.609756097560975,32.926829268292686,35.26829268292683,12.0,88.6829268292683,39.8780487804878,22.29268292682927,16.951219512195124,11.0,20.73170731707317,6.804878048780488,13.731707317073171,False,1610612754
55,27.21951219512195,5.536585365853658,32.21951219512195,35.4390243902439,12.317073170731707,90.29268292682927,43.0,20.48780487804878,15.902439024390244,11.560975609756097,20.121951219512194,7.390243902439025,13.512195121951219,True,1610612754
56,21.804878048780488,4.2682926829268295,35.24390243902439,37.4390243902439,11.829268292682928,89.46341463414635,37.68292682926829,20.829268292682926,15.609756097560975,10.21951219512195,17.902439024390244,7.512195121951219,13.268292682926829,False,1610612760
57,22.634146341463413,5.0,35.170731707317074,37.34146341463415,12.341463414634147,88.82926829268293,38.926829268292686,18.975609756097562,14.463414634146341,10.609756097560975,18.609756097560975,7.658536585365853,13.317073170731707,True,1610612760
58,23.634146341463413,4.341463414634147,33.5609756097561,33.75609756097561,11.195121951219512,89.97560975609755,40.951219512195124,22.75609756097561,17.195121951219512,10.146341463414634,18.658536585365855,7.048780487804878,13.317073170731707,False,1610612758
59,23.75609756097561,4.658536585365853,33.19512195121951,32.63414634146341,11.658536585365853,86.1951219512195,40.048780487804876,23.78048780487805,18.5609756097561,8.975609756097562,19.195121951219512,7.2926829268292686,13.75609756097561,True,1610612758
